Index,MiseStress,U.Mag,U.U1,U.U2,U.U3,x,y,z
678,0.215681539623,0.0,0.0,0.0,0.0,869.299988,84.375,325.86
679,0.200780858049,0.0,0.0,0.0,0.0,869.299988,70.3125,271.55
680,0.180259471183,0.0,0.0,0.0,0.0,869.299988,56.25,217.24
681,0.0892605171617,0.0,0.0,0.0,0.0,869.299988,42.1875,162.93
682,0.0965610452573,0.0,0.0,0.0,0.0,869.299988,28.125,108.62
683,0.0635650744243,0.0,0.0,0.0,0.0,869.299988,14.0625,54.31
684,0.00935634027542,63.3424609996,8.95005497292e-15,-63.3424609996,8.95005497292e-15,894.0,-14.0625,54.31
685,0.0,0.0,0.0,0.0,0.0,894.0,-28.125,108.62
686,0.0,0.0,0.0,0.0,0.0,894.0,-42.1875,162.93
687,0.0,0.0,0.0,0.0,0.0,894.0,-56.25,217.24
688,0.0,0.0,0.0,0.0,0.0,894.0,-70.3125,271.55
689,0.0,0.0,0.0,0.0,0.0,894.0,-84.375,325.86
690,0.0,0.0,0.0,0.0,0.0,894.0,-98.4375,380.17
691,0.0,0.0,0.0,0.0,0.0,894.0,-112.5,434.48
692,0.0,28.3010221467,0.629500356576,1.2907630485,0.629500356576,894.0,-79.55,514.0
693,0.0,-25.815480181,-2.31365602494e-14,-25.815480181,-2.31365602494e-14,894.0,0.0,547.0
694,0.0,64.788480181,5.80652602494e-14,64.788480181,5.80652602494e-14,894.0,79.55,514.0
695,-0.0398769510021,0.0,0.0,0.0,0.0,894.0,112.5,434.48
696,0.133301177814,0.0,0.0,0.0,0.0,894.0,98.4375,380.17
697,0.226282371689,0.0,0.0,0.0,0.0,894.0,84.375,325.86
698,0.207797156675,0.0,0.0,0.0,0.0,894.0,70.3125,271.55
699,0.183706688614,0.0,0.0,0.0,0.0,894.0,56.25,217.24
700,0.0879581464872,0.0,0.0,0.0,0.0,894.0,42.1875,162.93
701,0.0922936030344,0.0,0.0,0.0,0.0,894.0,28.125,108.62
702,0.0584225510686,0.0,0.0,0.0,0.0,894.0,14.0625,54.31
703,0.00784667102867,63.4371320087,1.09670363784e-14,-63.4371320087,1.09670363784e-14,918.700012,-14.0625,54.31
704,0.0,0.0,0.0,0.0,0.0,918.700012,-28.125,108.62
705,0.0,0.0,0.0,0.0,0.0,918.700012,-42.1875,162.93
706,0.0,0.0,0.0,0.0,0.0,918.700012,-56.25,217.24
707,0.0,0.0,0.0,0.0,0.0,918.700012,-70.3125,271.55
708,0.0,0.0,0.0,0.0,0.0,918.700012,-84.375,325.86
709,0.0,0.0,0.0,0.0,0.0,918.700012,-98.4375,380.17
710,0.0,0.0,0.0,0.0,0.0,918.700012,-112.5,434.48
711,0.0,28.2890363598,0.596475720631,1.14403577592,0.596475720631,918.700012,-79.55,514.0
712,0.0,-25.6855847235,-1.47615158541e-14,-25.6855847235,-1.47615158541e-14,918.700012,0.0,547.0
713,0.0,64.4624847235,3.70466158541e-14,64.4624847235,3.70466158541e-14,918.700012,79.55,514.0
714,-0.0418718024993,0.0,0.0,0.0,0.0,918.700012,112.5,434.48
715,0.13931580715,0.0,0.0,0.0,0.0,918.700012,98.4375,380.17
716,0.235048317662,0.0,0.0,0.0,0.0,918.700012,84.375,325.86
717,0.213740900231,0.0,0.0,0.0,0.0,918.700012,70.3125,271.55
718,0.186808289227,0.0,0.0,0.0,0.0,918.700012,56.25,217.24
719,0.0870830213524,0.0,0.0,0.0,0.0,918.700012,42.1875,162.93
720,0.0889152193327,0.0,0.0,0.0,0.0,918.700012,28.125,108.62
721,0.053996660341,0.0,0.0,0.0,0.0,918.700012,14.0625,54.31
722,0.00619259515816,63.5211358619,1.60927826014e-14,-63.5211358619,1.60927826014e-14,943.400024,-14.0625,54.31
723,0.0,0.0,0.0,0.0,0.0,943.400024,-28.125,108.62
724,0.0,0.0,0.0,0.0,0.0,943.400024,-42.1875,162.93
725,0.0,0.0,0.0,0.0,0.0,943.400024,-56.25,217.24
726,0.0,0.0,0.0,0.0,0.0,943.400024,-70.3125,271.55
727,0.0,0.0,0.0,0.0,0.0,943.400024,-84.375,325.86
728,0.0,0.0,0.0,0.0,0.0,943.400024,-98.4375,380.17
729,0.0,0.0,0.0,0.0,0.0,943.400024,-112.5,434.48
730,0.0,28.2808435434,0.559825763439,1.0050916789,0.559825763439,943.400024,-79.55,514.0
731,0.0,-25.5634392755,-1.61318102592e-14,-25.5634392755,-1.61318102592e-14,943.400024,0.0,547.0
732,0.0,64.1559392755,4.04856102592e-14,64.1559392755,4.04856102592e-14,943.400024,79.55,514.0
733,-0.043542130237,0.0,0.0,0.0,0.0,943.400024,112.5,434.48
734,0.144042018125,0.0,0.0,0.0,0.0,943.400024,98.4375,380.17
735,0.241627918097,0.0,0.0,0.0,0.0,943.400024,84.375,325.86
736,0.217946404616,0.0,0.0,0.0,0.0,943.400024,70.3125,271.55
737,0.188863882183,0.0,0.0,0.0,0.0,943.400024,56.25,217.24
738,0.0862812959744,0.0,0.0,0.0,0.0,943.400024,42.1875,162.93
739,0.0860344421731,0.0,0.0,0.0,0.0,943.400024,28.125,108.62
740,0.0500480358,0.0,0.0,0.0,0.0,943.400024,14.0625,54.31
741,0.00472912803064,63.5980282778,1.46617836299e-14,-63.5980282778,1.46617836299e-14,968.099976,-14.0625,54.31
742,0.0,0.0,0.0,0.0,0.0,968.099976,-28.125,108.62
743,0.0,0.0,0.0,0.0,0.0,968.099976,-42.1875,162.93
744,0.0,0.0,0.0,0.0,0.0,968.099976,-56.25,217.24
745,0.0,0.0,0.0,0.0,0.0,968.099976,-70.3125,271.55
746,0.0,0.0,0.0,0.0,0.0,968.099976,-84.375,325.86
747,0.0,0.0,0.0,0.0,0.0,968.099976,-98.4375,380.17
748,0.0,0.0,0.0,0.0,0.0,968.099976,-112.5,434.48
749,0.0,28.2759126817,0.523379868062,0.873559046324,0.523379868062,968.099976,-79.55,514.0
750,0.0,-25.448381443,-9.13202822383e-15,-25.448381443,-9.13202822383e-15,968.099976,0.0,547.0
751,0.0,63.867181443,2.29184282238e-14,63.867181443,2.29184282238e-14,968.099976,79.55,514.0
752,-0.0449552072525,0.0,0.0,0.0,0.0,968.099976,112.5,434.48
753,0.147644612439,0.0,0.0,0.0,0.0,968.099976,98.4375,380.17
754,0.245908408217,0.0,0.0,0.0,0.0,968.099976,84.375,325.86
755,0.220087664642,0.0,0.0,0.0,0.0,968.099976,70.3125,271.55
756,0.189510665773,0.0,0.0,0.0,0.0,968.099976,56.25,217.24
757,0.0853155012931,0.0,0.0,0.0,0.0,968.099976,42.1875,162.93
758,0.0833989517667,0.0,0.0,0.0,0.0,968.099976,28.125,108.62
759,0.046591900408,0.0,0.0,0.0,0.0,968.099976,14.0625,54.31
760,0.00330271371381,63.666031397,1.72832816527e-14,-63.666031397,1.72832816527e-14,992.799988,-14.0625,54.31
761,0.0,0.0,0.0,0.0,0.0,992.799988,-28.125,108.62
762,0.0,0.0,0.0,0.0,0.0,992.799988,-42.1875,162.93
763,0.0,0.0,0.0,0.0,0.0,992.799988,-56.25,217.24
764,0.0,0.0,0.0,0.0,0.0,992.799988,-70.3125,271.55
765,0.0,0.0,0.0,0.0,0.0,992.799988,-84.375,325.86
766,0.0,0.0,0.0,0.0,0.0,992.799988,-98.4375,380.17
767,0.0,0.0,0.0,0.0,0.0,992.799988,-112.5,434.48
768,0.0,28.2746230717,0.483163001368,0.751149266504,0.483163001368,992.799988,-79.55,514.0
769,0.0,-25.3414048169,-6.19980883817e-15,-25.3414048169,-6.19980883817e-15,992.799988,0.0,547.0
770,0.0,63.5987048169,1.55595088382e-14,63.5987048169,1.55595088382e-14,992.799988,79.55,514.0
771,-0.0461923790043,0.0,0.0,0.0,0.0,992.799988,112.5,434.48
772,0.15020854825,0.0,0.0,0.0,0.0,992.799988,98.4375,380.17
773,0.247893193032,0.0,0.0,0.0,0.0,992.799988,84.375,325.86
774,0.220038371486,0.0,0.0,0.0,0.0,992.799988,70.3125,271.55
775,0.188609122597,0.0,0.0,0.0,0.0,992.799988,56.25,217.24
776,0.0840728907966,0.0,0.0,0.0,0.0,992.799988,42.1875,162.93
777,0.0809222211703,0.0,0.0,0.0,0.0,992.799988,28.125,108.62
778,0.0436218093892,0.0,0.0,0.0,0.0,992.799988,14.0625,54.31
779,0.00220837240655,63.7251452196,2.23350244813e-14,-63.7251452196,2.23350244813e-14,1017.5,-14.0625,54.31
780,0.0,0.0,0.0,0.0,0.0,1017.5,-28.125,108.62
781,0.0,0.0,0.0,0.0,0.0,1017.5,-42.1875,162.93
782,0.0,0.0,0.0,0.0,0.0,1017.5,-56.25,217.24
783,0.0,0.0,0.0,0.0,0.0,1017.5,-70.3125,271.55
784,0.0,0.0,0.0,0.0,0.0,1017.5,-84.375,325.86
785,0.0,0.0,0.0,0.0,0.0,1017.5,-98.4375,380.17
786,0.0,0.0,0.0,0.0,0.0,1017.5,-112.5,434.48
787,0.0,28.2759126817,0.444165954002,0.635844479111,0.444165954002,1017.5,-79.55,514.0
788,0.0,-25.2424431578,-3.8654728735e-15,-25.2424431578,-3.8654728735e-15,1017.5,0.0,547.0
789,0.0,63.3503431578,9.7010828735e-15,63.3503431578,9.7010828735e-15,1017.5,79.55,514.0
790,-0.0472224115823,0.0,0.0,0.0,0.0,1017.5,112.5,434.48
791,0.151555252419,0.0,0.0,0.0,0.0,1017.5,98.4375,380.17
792,0.24730731956,0.0,0.0,0.0,0.0,1017.5,84.375,325.86
793,0.217923705896,0.0,0.0,0.0,0.0,1017.5,70.3125,271.55
794,0.186286206142,0.0,0.0,0.0,0.0,1017.5,56.25,217.24
795,0.0825628885054,0.0,0.0,0.0,0.0,1017.5,42.1875,162.93
796,0.0785941846372,0.0,0.0,0.0,0.0,1017.5,28.125,108.62
797,0.0411634528314,0.0,0.0,0.0,0.0,1017.5,14.0625,54.31
798,0.00233705386457,63.7771476049,2.59310560937e-14,-63.7771476049,2.59310560937e-14,1042.19995,-14.0625,54.31
799,0.0,0.0,0.0,0.0,0.0,1042.19995,-28.125,108.62
800,0.0,0.0,0.0,0.0,0.0,1042.19995,-42.1875,162.93
801,0.0,0.0,0.0,0.0,0.0,1042.19995,-56.25,217.24
802,0.0,0.0,0.0,0.0,0.0,1042.19995,-70.3125,271.55
803,0.0,0.0,0.0,0.0,0.0,1042.19995,-84.375,325.86
804,0.0,0.0,0.0,0.0,0.0,1042.19995,-98.4375,380.17
805,0.0,0.0,0.0,0.0,0.0,1042.19995,-112.5,434.48
806,0.0,28.2819814345,0.399685029821,0.53012528688,0.399685029821,1042.19995,-79.55,514.0
807,0.0,-25.15103279,-1.59261369316e-15,-25.15103279,-1.59261369316e-15,1042.19995,0.0,547.0
808,0.0,63.12093279,3.99694369316e-15,63.12093279,3.99694369316e-15,1042.19995,79.55,514.0
809,-0.0479502303366,0.0,0.0,0.0,0.0,1042.19995,112.5,434.48
810,0.151104086905,0.0,0.0,0.0,0.0,1042.19995,98.4375,380.17
811,0.243732839717,0.0,0.0,0.0,0.0,1042.19995,84.375,325.86
812,0.213932127959,0.0,0.0,0.0,0.0,1042.19995,70.3125,271.55
813,0.182815924247,0.0,0.0,0.0,0.0,1042.19995,56.25,217.24
814,0.0809151992794,0.0,0.0,0.0,0.0,1042.19995,42.1875,162.93
815,0.0765868436768,0.0,0.0,0.0,0.0,1042.19995,28.125,108.62
816,0.039424262424,0.0,0.0,0.0,0.0,1042.19995,14.0625,54.31
817,0.00346401444582,63.8184828342,3.05448677238e-14,-63.8184828342,3.05448677238e-14,1066.90002,-14.0625,54.31
818,0.0,0.0,0.0,0.0,0.0,1066.90002,-28.125,108.62
819,0.0,0.0,0.0,0.0,0.0,1066.90002,-42.1875,162.93
820,0.0,0.0,0.0,0.0,0.0,1066.90002,-56.25,217.24
821,0.0,0.0,0.0,0.0,0.0,1066.90002,-70.3125,271.55
822,0.0,0.0,0.0,0.0,0.0,1066.90002,-84.375,325.86
823,0.0,0.0,0.0,0.0,0.0,1066.90002,-98.4375,380.17
824,0.0,0.0,0.0,0.0,0.0,1066.90002,-112.5,434.48
825,0.0,28.2935879244,0.359165484078,0.43195714041,0.359165484078,1066.90002,-79.55,514.0
826,0.0,-25.0677036286,2.10969167379e-15,-25.0677036286,2.10969167379e-15,1066.90002,0.0,547.0
827,0.0,62.9118036286,-5.29464167379e-15,62.9118036286,-5.29464167379e-15,1066.90002,79.55,514.0
828,-0.0478426277997,0.0,0.0,0.0,0.0,1066.90002,112.5,434.48
829,0.148255524446,0.0,0.0,0.0,0.0,1066.90002,98.4375,380.17
830,0.23777867868,0.0,0.0,0.0,0.0,1066.90002,84.375,325.86
831,0.208669904555,0.0,0.0,0.0,0.0,1066.90002,70.3125,271.55
832,0.178670838118,0.0,0.0,0.0,0.0,1066.90002,56.25,217.24
833,0.079345751682,0.0,0.0,0.0,0.0,1066.90002,42.1875,162.93
834,0.0752004981758,0.0,0.0,0.0,0.0,1066.90002,28.125,108.62
835,0.0387403201589,0.0,0.0,0.0,0.0,1066.90002,14.0625,54.31
836,0.00300551341492,63.8531510911,3.48132412868e-14,-63.8531510911,3.48132412868e-14,1091.59998,-14.0625,54.31
837,0.0,0.0,0.0,0.0,0.0,1091.59998,-28.125,108.62
838,0.0,0.0,0.0,0.0,0.0,1091.59998,-42.1875,162.93
839,0.0,0.0,0.0,0.0,0.0,1091.59998,-56.25,217.24
840,0.0,0.0,0.0,0.0,0.0,1091.59998,-70.3125,271.55
841,0.0,0.0,0.0,0.0,0.0,1091.59998,-84.375,325.86
842,0.0,0.0,0.0,0.0,0.0,1091.59998,-98.4375,380.17
843,0.0,0.0,0.0,0.0,0.0,1091.59998,-112.5,434.48
844,0.0,28.304587539,0.307647082348,0.322915305981,0.307647082348,1091.59998,-79.55,514.0
845,0.0,-24.9941116586,5.73156254099e-15,-24.9941116586,5.73156254099e-15,1091.59998,0.0,547.0
846,0.0,62.7271116586,-1.4384362541e-14,62.7271116586,-1.4384362541e-14,1091.59998,79.55,514.0
847,-0.0461735013663,0.0,0.0,0.0,0.0,1091.59998,112.5,434.48
848,0.143229001099,0.0,0.0,0.0,0.0,1091.59998,98.4375,380.17
849,0.230327350646,0.0,0.0,0.0,0.0,1091.59998,84.375,325.86
850,0.202933885678,0.0,0.0,0.0,0.0,1091.59998,70.3125,271.55
851,0.174459233736,0.0,0.0,0.0,0.0,1091.59998,56.25,217.24
852,0.0781435118417,0.0,0.0,0.0,0.0,1091.59998,42.1875,162.93
853,0.07483328748,0.0,0.0,0.0,0.0,1091.59998,28.125,108.62
854,0.039509510853,0.0,0.0,0.0,0.0,1091.59998,14.0625,54.31
855,0.0,60.339212133,0.00869590998226,-60.3325451606,0.00869590998226,1116.30005,-14.0625,54.31
856,0.0,0.0,0.0,0.0,0.0,1116.30005,-28.125,108.62
857,0.0,0.0,0.0,0.0,0.0,1116.30005,-42.1875,162.93
858,0.0,0.0,0.0,0.0,0.0,1116.30005,-56.25,217.24
859,0.0,0.0,0.0,0.0,0.0,1116.30005,-70.3125,271.55
860,0.0,0.0,0.0,0.0,0.0,1116.30005,-84.375,325.86
861,0.0,0.0,0.0,0.0,0.0,1116.30005,-98.4375,380.17
862,0.0,0.0,0.0,0.0,0.0,1116.30005,-112.5,434.48
863,0.0,28.3574615484,0.260454184227,6.5494815456,0.260454184227,1116.30005,-79.55,514.0
864,0.0,-33.2242242533,-0.223902409637,-32.7653177111,-0.223902409637,1116.30005,0.0,547.0
865,0.0,83.3820242533,0.561922409637,82.2303177111,0.561922409637,1116.30005,79.55,514.0
866,-0.0463157701112,0.0,0.0,0.0,0.0,1116.30005,112.5,434.48
867,0.147708800337,0.0,0.0,0.0,0.0,1116.30005,98.4375,380.17
868,0.241611194464,0.0,0.0,0.0,0.0,1116.30005,84.375,325.86
869,0.21495183338,0.0,0.0,0.0,0.0,1116.30005,70.3125,271.55
870,0.185205799737,0.0,0.0,0.0,0.0,1116.30005,56.25,217.24
871,0.0827902181302,0.0,0.0,0.0,0.0,1116.30005,42.1875,162.93
872,0.0790186007569,0.0,0.0,0.0,0.0,1116.30005,28.125,108.62
873,0.0414073528247,0.0,0.0,0.0,0.0,1116.30005,14.0625,54.31
874,0.0147970204107,248.836364895,-0.0956620375162,-248.529878216,-0.0956620375162,1141.0,-14.0625,54.31
875,0.0679410479118,51.5003301818,-0.0304412720582,-51.436279789,-0.0304412720582,1141.0,-28.125,108.62
876,0.149898313369,132.03099935,-0.147837031264,-131.18688396,-0.147837031264,1141.0,-42.1875,162.93
877,0.20015285603,113.318603215,-0.195666643998,-111.619172801,-0.195666643998,1141.0,-56.25,217.24
878,0.255217229382,165.522015113,-0.560902151439,-153.864539983,-0.560902151439,1141.0,-70.3125,271.55
879,0.226856803849,43.3776909504,-0.221757593526,-37.0545439267,-0.221757593526,1141.0,-84.375,325.86
880,0.329778747904,52.3840083569,-0.382633780922,-35.1272290817,-0.382633780922,1141.0,-98.4375,380.17
881,0.271048829759,54.3800479436,-0.39957568345,-13.7400990475,-0.39957568345,1141.0,-112.5,434.48
882,0.01084918537,273.918446004,0.619627924377,-0.181318725554,0.619627924377,1141.0,-79.55,514.0
883,0.12689315679,-46.691710797,-0.112338790157,-22.0224636622,-0.112338790157,1141.0,0.0,547.0
884,0.31846065679,66.242866995,0.0313873814629,6.35767616989,0.0313873814629,1141.0,79.55,514.0
885,0.0,125.507783019,0.717038960319,67.3593117964,0.717038960319,1141.0,112.5,434.48
886,0.0,16.1240533219,0.402597404017,2.34968156035,0.402597404017,1141.0,98.4375,380.17
887,0.0,47.8793446426,0.421760190847,-19.1199377634,0.421760190847,1141.0,84.375,325.86
888,0.0,54.6992243672,0.373930800564,-38.687750288,0.373930800564,1141.0,70.3125,271.55
889,0.0,158.918123,0.580458896845,-145.863102009,0.580458896845,1141.0,56.25,217.24
890,0.0,65.8253413088,0.156529908385,-63.7407575229,0.156529908385,1141.0,42.1875,162.93
891,0.0,116.821699312,0.186963586713,-115.179891576,0.186963586713,1141.0,28.125,108.62
892,0.0,188.790383774,0.165221927743,-187.964568387,0.165221927743,1141.0,14.0625,54.31
893,0.0832698049041,60.339212133,-0.00869590998226,-60.3325451606,-0.00869590998226,1164.33337,-14.0625,54.31
894,0.0515273946898,0.0,0.0,0.0,0.0,1164.33337,-28.125,108.62
895,0.120036985022,0.0,0.0,0.0,0.0,1164.33337,-42.1875,162.93
896,0.169980622464,0.0,0.0,0.0,0.0,1164.33337,-56.25,217.24
897,0.226255996478,0.0,0.0,0.0,0.0,1164.33337,-70.3125,271.55
898,0.211224737728,0.0,0.0,0.0,0.0,1164.33337,-84.375,325.86
899,0.314890914001,0.0,0.0,0.0,0.0,1164.33337,-98.4375,380.17
900,0.257729289799,0.0,0.0,0.0,0.0,1164.33337,-112.5,434.48
901,0.0,22.0128079982,0.207784995233,0.252353157736,0.207784995233,1164.33337,-79.55,514.0
902,0.0,-24.8236114508,6.36125412041e-15,-24.8236114508,6.36125412041e-15,1164.33337,0.0,547.0
903,0.0,62.2992114508,-1.59646841204e-14,62.2992114508,-1.59646841204e-14,1164.33337,79.55,514.0
904,0.0,0.0,0.0,0.0,0.0,1164.33337,112.5,434.48
905,0.0,0.0,0.0,0.0,0.0,1164.33337,98.4375,380.17
906,0.0,0.0,0.0,0.0,0.0,1164.33337,84.375,325.86
907,0.0,0.0,0.0,0.0,0.0,1164.33337,70.3125,271.55
908,0.0,0.0,0.0,0.0,0.0,1164.33337,56.25,217.24
909,0.0,0.0,0.0,0.0,0.0,1164.33337,42.1875,162.93
910,0.0,0.0,0.0,0.0,0.0,1164.33337,28.125,108.62
911,0.0,0.0,0.0,0.0,0.0,1164.33337,14.0625,54.31
912,0.0876110228065,63.9389328035,2.86944272907e-14,-63.9389328035,2.86944272907e-14,1187.66663,-14.0625,54.31
913,0.0476097290993,0.0,0.0,0.0,0.0,1187.66663,-28.125,108.62
914,0.115229680475,0.0,0.0,0.0,0.0,1187.66663,-42.1875,162.93
915,0.166910273816,0.0,0.0,0.0,0.0,1187.66663,-56.25,217.24
916,0.224884106405,0.0,0.0,0.0,0.0,1187.66663,-70.3125,271.55
917,0.213253081233,0.0,0.0,0.0,0.0,1187.66663,-84.375,325.86
918,0.322114468804,0.0,0.0,0.0,0.0,1187.66663,-98.4375,380.17
919,0.267854773971,0.0,0.0,0.0,0.0,1187.66663,-112.5,434.48
920,0.0,28.2881260468,0.228839016137,0.212099119931,0.228839016137,1187.66663,-79.55,514.0
921,0.0,-24.782940461,5.39603349958e-15,-24.782940461,5.39603349958e-15,1187.66663,0.0,547.0
922,0.0,62.197140461,-1.35422934996e-14,62.197140461,-1.35422934996e-14,1187.66663,79.55,514.0
923,0.0,0.0,0.0,0.0,0.0,1187.66663,112.5,434.48
924,0.0,0.0,0.0,0.0,0.0,1187.66663,98.4375,380.17
925,0.0,0.0,0.0,0.0,0.0,1187.66663,84.375,325.86
926,0.0,0.0,0.0,0.0,0.0,1187.66663,70.3125,271.55
927,0.0,0.0,0.0,0.0,0.0,1187.66663,56.25,217.24
928,0.0,0.0,0.0,0.0,0.0,1187.66663,42.1875,162.93
929,0.0,0.0,0.0,0.0,0.0,1187.66663,28.125,108.62
930,0.0,0.0,0.0,0.0,0.0,1187.66663,14.0625,54.31
931,0.085840748662,63.9829348219,8.91552005551e-14,-63.9829348219,8.91552005551e-14,1211.0,-14.0625,54.31
932,0.0446642260201,0.0,0.0,0.0,0.0,1211.0,-28.125,108.62
933,0.111771268772,0.0,0.0,0.0,0.0,1211.0,-42.1875,162.93
934,0.164625295439,0.0,0.0,0.0,0.0,1211.0,-56.25,217.24
935,0.223564413882,0.0,0.0,0.0,0.0,1211.0,-70.3125,271.55
936,0.213708630443,0.0,0.0,0.0,0.0,1211.0,-84.375,325.86
937,0.324787183533,0.0,0.0,0.0,0.0,1211.0,-98.4375,380.17
938,0.27272050805,0.0,0.0,0.0,0.0,1211.0,-112.5,434.48
939,0.0,28.2768229946,0.190103683738,0.15989191475,0.190103683738,1211.0,-79.55,514.0
940,0.0,-24.749555805,3.81031532765e-15,-24.749555805,3.81031532765e-15,1211.0,0.0,547.0
941,0.0,62.113355805,-9.56265532765e-15,62.113355805,-9.56265532765e-15,1211.0,79.55,514.0
942,0.0,0.0,0.0,0.0,0.0,1211.0,112.5,434.48
943,0.0,0.0,0.0,0.0,0.0,1211.0,98.4375,380.17
944,0.0,0.0,0.0,0.0,0.0,1211.0,84.375,325.86
945,0.0,0.0,0.0,0.0,0.0,1211.0,70.3125,271.55
946,0.0,0.0,0.0,0.0,0.0,1211.0,56.25,217.24
947,0.0,0.0,0.0,0.0,0.0,1211.0,42.1875,162.93
948,0.0,0.0,0.0,0.0,0.0,1211.0,28.125,108.62
949,0.0,0.0,0.0,0.0,0.0,1211.0,14.0625,54.31
950,0.0825798795161,64.0104916414,-8.06797006828e-15,-64.0104916414,-8.06797006828e-15,1234.33337,-14.0625,54.31
951,0.0428845389398,0.0,0.0,0.0,0.0,1234.33337,-28.125,108.62
952,0.109737086394,0.0,0.0,0.0,0.0,1234.33337,-42.1875,162.93
953,0.163044123178,0.0,0.0,0.0,0.0,1234.33337,-56.25,217.24
954,0.222078846484,0.0,0.0,0.0,0.0,1234.33337,-70.3125,271.55
955,0.212261550042,0.0,0.0,0.0,0.0,1234.33337,-84.375,325.86
956,0.322016845471,0.0,0.0,0.0,0.0,1234.33337,-98.4375,380.17
957,0.270526805323,0.0,0.0,0.0,0.0,1234.33337,-112.5,434.48
958,0.0,28.2725748676,0.147087604782,0.112296961751,0.147087604782,1234.33337,-79.55,514.0
959,0.0,-24.7247822705,-3.18981777653e-15,-24.7247822705,-3.18981777653e-15,1234.33337,0.0,547.0
960,0.0,62.0511822705,8.00540777653e-15,62.0511822705,8.00540777653e-15,1234.33337,79.55,514.0
961,0.0,0.0,0.0,0.0,0.0,1234.33337,112.5,434.48
962,0.0,0.0,0.0,0.0,0.0,1234.33337,98.4375,380.17
963,0.0,0.0,0.0,0.0,0.0,1234.33337,84.375,325.86
964,0.0,0.0,0.0,0.0,0.0,1234.33337,70.3125,271.55
965,0.0,0.0,0.0,0.0,0.0,1234.33337,56.25,217.24
966,0.0,0.0,0.0,0.0,0.0,1234.33337,42.1875,162.93
967,0.0,0.0,0.0,0.0,0.0,1234.33337,28.125,108.62
968,0.0,0.0,0.0,0.0,0.0,1234.33337,14.0625,54.31
969,0.0013050869566,64.0318259533,2.21129698514e-13,-64.0318259533,2.21129698514e-13,1257.66663,-14.0625,54.31
970,0.0425800454924,0.0,0.0,0.0,0.0,1257.66663,-28.125,108.62
971,0.109226500138,0.0,0.0,0.0,0.0,1257.66663,-42.1875,162.93
972,0.162229220404,0.0,0.0,0.0,0.0,1257.66663,-56.25,217.24
973,0.220553593719,0.0,0.0,0.0,0.0,1257.66663,-70.3125,271.55
974,0.209364794623,0.0,0.0,0.0,0.0,1257.66663,-84.375,325.86
975,0.315496999483,0.0,0.0,0.0,0.0,1257.66663,-98.4375,380.17
976,0.263283308694,0.0,0.0,0.0,0.0,1257.66663,-112.5,434.48
977,0.0,28.2763678381,0.100777710205,0.0752533700753,0.100777710205,1257.66663,-79.55,514.0
978,0.107289607257,-24.7117331093,-0.19336869721,-0.147582701236,-0.19336869721,1257.66663,0.0,547.0
979,0.269262107257,62.0184331093,0.48529269721,0.370384701236,0.48529269721,1257.66663,79.55,514.0
980,-8.57904558079e-15,0.0,0.0,0.0,0.0,1257.66663,112.5,434.48
981,5.31578633786e-15,0.0,0.0,0.0,0.0,1257.66663,98.4375,380.17
982,0.0,0.0,0.0,0.0,0.0,1257.66663,84.375,325.86
983,0.0,0.0,0.0,0.0,0.0,1257.66663,70.3125,271.55
984,0.0,0.0,0.0,0.0,0.0,1257.66663,56.25,217.24
985,0.0,0.0,0.0,0.0,0.0,1257.66663,42.1875,162.93
986,0.0,0.0,0.0,0.0,0.0,1257.66663,28.125,108.62
987,0.0,0.0,0.0,0.0,0.0,1257.66663,14.0625,54.31
988,0.0028172937871,226.550154038,0.00187582436373,-209.917607196,0.00187582436373,1281.0,-14.0625,54.31
989,0.0,58.6917185196,0.000127948548987,-58.7001298731,0.000127948548987,1281.0,-28.125,108.62
990,0.0,153.25966718,0.000937962566504,-152.977563372,0.000937962566504,1281.0,-42.1875,162.93
991,0.0,134.151713072,0.00140693279294,-133.410050378,0.00140693279294,1281.0,-56.25,217.24
992,0.0,203.590334939,0.00447646378169,-197.445776488,0.00447646378169,1281.0,-70.3125,271.55
993,0.0,55.0028401692,0.0018332770805,-51.5814501556,0.0018332770805,1281.0,-84.375,325.86
994,0.0,66.073027968,0.00324013470582,-56.9173023453,0.00324013470582,1281.0,-98.4375,380.17
995,0.0,59.2475256102,0.00428579047072,-39.5372933184,0.00428579047072,1281.0,-112.5,434.48
996,0.0,192.200314476,-0.298801574855,59.060411598,-0.298801574855,1281.0,-79.55,514.0
997,0.111136129039,-46.4987338075,-0.230270790908,-11.4048731702,-0.230270790908,1281.0,0.0,547.0
998,0.278915629039,66.2053104302,0.57370875495,6.82367509518,0.57370875495,1281.0,79.55,514.0
999,-0.0542390580306,123.403453737,-0.00886724340745,45.4391299017,-0.00886724340745,1281.0,112.5,434.48
1000,0.176081988093,15.6762178635,-0.00133413006715,-6.95354104086,-0.00133413006715,1281.0,98.4375,380.17
1001,0.292606727519,56.2256268971,-0.00362376394133,-40.9098512547,-0.00362376394133,1281.0,84.375,325.86
1002,0.263883378625,69.0841648149,-0.00315480830196,-60.4779639931,-0.00315480830196,1281.0,70.3125,271.55
1003,0.228587697306,196.375168137,-0.00466822871529,-189.444085351,-0.00466822871529,1281.0,56.25,217.24
1004,0.102113832178,79.3012447571,-0.00119371799364,-78.2678908052,-0.00119371799364,1281.0,42.1875,162.93
